,16Hz,31.5Hz,63Hz,125Hz,250Hz,500Hz,1000Hz,2000Hz,4000Hz,8000Hz,target
0,0.0,0.013835688228455528,0.13923238128084303,0.19914389829364246,0.20693410844495808,0.2024672537380331,1.0,0.980489806713926,0.21257523517313975,0.20785057463851844,Andean Guan
1,0.0,0.013835688228455528,0.13923238128084303,0.19914389829364246,0.20693410844495808,0.2024672537380331,1.0,0.980489806713926,0.21257523517313975,0.20785057463851844,Andean Guan
2,0.0,0.013835688228455528,0.13923238128084303,0.19914389829364246,0.20693410844495808,0.2024672537380331,1.0,0.980489806713926,0.21257523517313975,0.20785057463851844,Andean Guan
3,0.0,4.95979693917099e-05,0.0016382563078632727,0.06710272663635905,0.23340908797907078,0.36002478806127586,0.963711014965564,1.0,0.048459786472433715,0.01790849186704343,Andean Guan
4,0.0,4.95979693917099e-05,0.0016382563078632727,0.06710272663635905,0.23340908797907078,0.36002478806127586,0.963711014965564,1.0,0.048459786472433715,0.01790849186704343,Andean Guan
5,0.0,4.95979693917099e-05,0.0016382563078632727,0.06710272663635905,0.23340908797907078,0.36002478806127586,0.963711014965564,1.0,0.048459786472433715,0.01790849186704343,Andean Guan
6,0.00018111321431977335,0.0,0.00010436480965809752,0.0005457818222179853,0.020743559814094835,0.23651295466369884,0.8634797991006352,1.0,0.23453455982232346,0.1249215032857752,Andean Guan
7,0.13069243634661784,1.0,0.7598395249875082,0.07550825372253156,0.04447794420021519,0.07092063321046917,0.10527204612685434,0.06685157389948132,0.010263421491408726,0.0,Andean Guan
8,0.7875970216185388,1.0,0.2443679109254389,0.2781046728883956,0.6805710139808887,0.12458779414910302,0.05079077330935792,0.028054159619229,0.010572326668738702,0.0,Andean Guan
9,0.057203542870809865,0.049259280952066234,0.051510525031443405,0.02999562356403353,0.06343581163294298,0.22447016243405357,1.0,0.47945374600520696,0.07284163858226816,0.0,Andean Guan
10,0.0,0.004228686131037331,0.020498613232717865,0.000913031656751819,0.013175115381489732,0.12227792647115614,1.0,0.7370422313987988,0.10393001307926321,0.024204461963860495,Andean Guan
11,0.0,0.0146430193623701,0.023263316020034678,0.08162070810115961,0.315239131397075,0.4866896305466044,0.7924812314480792,1.0,0.28787429106171336,0.000631037372345907,Andean Guan
12,0.009987822916292946,0.11097460649873035,0.1309166301652498,0.2271543425388816,0.294043959337777,0.3017399542583204,1.0,0.2364100170801025,0.04979392516769055,0.0,Andean Guan
13,0.009987822916292946,0.11097460649873035,0.1309166301652498,0.2271543425388816,0.294043959337777,0.3017399542583204,1.0,0.2364100170801025,0.04979392516769055,0.0,Andean Guan
14,0.006243501551325257,0.1440242081151898,1.0,0.9384589914054579,0.45616939164584613,0.41744065003239617,0.696818653590089,0.2644653599841279,0.030285971100863857,0.0,Andean Guan
15,0.41212054616962646,0.5671094971589046,0.6964950067249671,0.5457251153117032,0.3601661579403199,0.18752335013917776,0.34160799805548314,1.0,0.45575886694913137,0.0,Andean Guan
16,0.0,0.23423020009795625,1.0,0.4725370795744074,0.25247068020197533,0.17723696383499432,0.15832712389463868,0.2803594269375879,0.11165983190714188,0.011341413244439463,Andean Guan
17,1.0,0.5207433405270113,0.19798187051974547,0.05779056849079132,0.018750858433692515,0.057148644583005205,0.5379003597462996,0.25410791354140727,0.018521364080409906,0.0,Andean Guan
18,1.0,0.4037331995164936,0.16519264626555527,0.05438929147453658,0.028174260595051497,0.10473009031692457,0.5353162035411859,0.3277529862374468,0.008838808988933768,0.0,Andean Guan
19,1.0,0.7051363313855351,0.34873661851661314,0.19344653575765908,0.15551139537530637,0.18182068335501378,0.39266496736452244,0.21421534427421554,0.019796045267485924,0.0,Andean Guan
20,1.0,0.7051363313855351,0.34873661851661314,0.19344653575765908,0.15551139537530637,0.18182068335501378,0.39266496736452244,0.21421534427421554,0.019796045267485924,0.0,Andean Guan
21,1.0,0.7051363313855351,0.34873661851661314,0.19344653575765908,0.15551139537530637,0.18182068335501378,0.39266496736452244,0.21421534427421554,0.019796045267485924,0.0,Andean Guan
22,0.836936893866574,1.0,0.4162278011944925,0.2836388264677844,0.18437715417194767,0.12184842069252402,0.12383816120796522,0.1538962206522936,0.04517624182087816,0.0,Andean Guan
23,0.5627236861313949,1.0,0.4742845376436256,0.30722572748926785,0.15003181141832964,0.16551052816172251,0.2970304909959093,0.4386746045508679,0.04899047990634657,0.0,Andean Guan
24,0.7513011583785564,0.8331253690663055,0.6394002778241679,1.0,0.5540768267537401,0.4391310946232446,0.4707262348051513,0.3587003068591227,0.03201278788097919,0.0,Andean Guan
25,4.546688364669275e-06,0.0,4.3955194157307814e-05,0.014778897680591856,0.1976134537998457,0.2893156871468227,0.9339439667843006,1.0,0.13874022031028235,0.06193224568744529,Andean Guan
26,0.08969056976099403,0.06906119991468629,0.049892596896951025,0.051456353388136804,0.09077524918551666,0.20574319509040997,1.0,0.7095313389245237,0.06986589090037326,0.0,Andean Guan
27,0.08969056976099403,0.06906119991468629,0.049892596896951025,0.051456353388136804,0.09077524918551666,0.20574319509040997,1.0,0.7095313389245237,0.06986589090037326,0.0,Andean Guan
28,0.08969056976099403,0.06906119991468629,0.049892596896951025,0.051456353388136804,0.09077524918551666,0.20574319509040997,1.0,0.7095313389245237,0.06986589090037326,0.0,Andean Guan
29,0.0,0.0031426056117769595,0.06058963445354102,0.1707322108781223,0.3852843369445785,0.44100519953646056,1.0,0.7358874200974317,0.11544018147812277,0.029903074918563706,Andean Guan
30,0.07850660643647014,0.27359473554744757,0.15518915277466103,0.12803165913784598,0.09043249447896476,0.09499359517574654,0.22190338327200487,1.0,0.49535203396084004,0.0,Andean Tinamou
31,0.3330507847583375,0.5824349063538291,0.3273872880398386,1.0,0.24922299080481106,0.5530587603087649,0.14330463339460614,0.12710631946223855,0.08909744075385374,0.0,Andean Tinamou
32,0.0,0.0027291426999476415,0.0015783014648304591,0.055794165226602986,0.875952285153352,0.7387861752786482,0.35486544923215774,1.0,0.8322489000463276,0.12865462277181142,Andean Tinamou
33,0.0,0.0027291426999476415,0.0015783014648304591,0.055794165226602986,0.875952285153352,0.7387861752786482,0.35486544923215774,1.0,0.8322489000463276,0.12865462277181142,Andean Tinamou
34,0.0,0.015176447071384927,0.22787151552904522,0.5951741100459327,0.5559478304417026,1.0,0.13990612914922668,0.1790638511453807,0.7229128240420868,0.04521333081546914,Andean Tinamou
35,0.008983144561306151,0.0072849272832022785,0.03000495286523405,0.04820566787993849,0.037699167376369885,0.033631375862499306,0.1710180754688713,1.0,0.6983530305931723,0.0,Andean Tinamou
36,0.1468674083548472,1.0,0.2924823552130758,0.6619345908653357,0.8476929340282631,0.7038446195399277,0.6063288755564081,0.23189558137015331,0.29003628958058214,0.0,Andean Tinamou
37,0.025065360231471476,0.10653728813598787,0.5617866324916453,1.0,0.645562464635723,0.21827310270294897,0.1067317777616157,0.06903361908184912,0.32152135863904546,0.0,Andean Tinamou
38,0.04194320563071684,0.05675568309362711,0.03682430062003747,0.01008423952241613,0.0,0.020103970826732993,0.026428415873543113,0.06900251619791285,1.0,0.028274983932036632,Andean Tinamou
39,0.04194320563071684,0.05675568309362711,0.03682430062003747,0.01008423952241613,0.0,0.020103970826732993,0.026428415873543113,0.06900251619791285,1.0,0.028274983932036632,Andean Tinamou
40,1.0,0.8809630066992407,0.14811413100665993,0.025705685019991414,0.01311178661530007,0.00851780079885841,0.004154001644267825,0.002269170312487286,0.0070941718777814905,0.0,Andean Tinamou
41,0.3888394176943763,1.0,0.5253927464804128,0.13880585133841314,0.06932594386074058,0.03796540206791411,0.041945480954708625,0.05953056493263933,0.08688812179622658,0.0,Andean Tinamou
42,0.3888394176943763,1.0,0.5253927464804128,0.13880585133841314,0.06932594386074058,0.03796540206791411,0.041945480954708625,0.05953056493263933,0.08688812179622658,0.0,Andean Tinamou
43,1.0,0.6490003449247359,0.6812349499566485,0.46240941381040357,0.2438058458445385,0.09923709003682864,0.043614452276940226,0.019512629690802998,0.01813675313187924,0.0,Andean Tinamou
44,1.0,0.6490003449247359,0.6812349499566485,0.46240941381040357,0.2438058458445385,0.09923709003682864,0.043614452276940226,0.019512629690802998,0.01813675313187924,0.0,Andean Tinamou
45,0.027972931620326963,0.2138450681542185,1.0,0.5866383052435077,0.22588993442189356,0.17428615419596186,0.1429321077948256,0.06059003901436704,0.057234692575602056,0.0,Andean Tinamou
46,0.4568847799734952,1.0,0.5276625462015525,0.4445003998243727,0.4238686861950509,0.2944930692756551,0.14635206325414563,0.15535914970408826,0.2407810767617148,0.0,Andean Tinamou
47,0.4568847799734952,1.0,0.5276625462015525,0.4445003998243727,0.4238686861950509,0.2944930692756551,0.14635206325414563,0.15535914970408826,0.2407810767617148,0.0,Andean Tinamou
48,0.007169252498344014,0.33768682066544686,1.0,0.7163061189965698,0.44365352958016613,0.27961778026015544,0.23400711574486904,0.1621376695607988,0.20000364754939778,0.0,Andean Tinamou
49,0.10060876104153818,0.6368062079850222,1.0,0.3649318005691224,0.19026000383258293,0.2119079251881331,0.08859692783314224,0.05388876301945147,0.20356212806310203,0.0,Andean Tinamou
50,0.0,0.01795499253978453,0.4231743200214086,1.0,0.7377459088359969,0.3348730541609147,0.15729486992141292,0.1882313471779242,0.2092307122476933,0.017624359462823,Andean Tinamou
51,0.010296362152457848,0.5247659211764004,1.0,0.36610238743135964,0.17701830953682143,0.09489704565367274,0.07686941282765675,0.0653133746598216,0.24772833905618846,0.0,Andean Tinamou
52,0.0,0.08954244515448508,0.48601595773870476,1.0,0.5782455784751958,0.2682557268395628,0.19514216850800917,0.3269853320978737,0.4114150587963155,0.21279580325228392,Andean Tinamou
53,0.0,0.22024127635944873,1.0,0.49314741154468106,0.11079456437966352,0.0394363688712995,0.04724374510825026,0.2510881445260373,0.5187274644761665,0.18531560065583166,Andean Tinamou
54,0.0,0.22024127635944873,1.0,0.49314741154468106,0.11079456437966352,0.0394363688712995,0.04724374510825026,0.2510881445260373,0.5187274644761665,0.18531560065583166,Andean Tinamou
55,0.0801602191222111,0.14399853136027096,0.5630583480392111,1.0,0.532237652564684,0.1942984686429718,0.11133768765549075,0.04412761078420993,0.13627767460989798,0.0,Andean Tinamou
56,0.06856587628698343,0.10516211041296872,0.5553895777110303,1.0,0.5943257388413409,0.17487604546942193,0.08200777146462093,0.11166610157298651,0.162288097696992,0.0,Andean Tinamou
57,0.06856587628698343,0.10516211041296872,0.5553895777110303,1.0,0.5943257388413409,0.17487604546942193,0.08200777146462093,0.11166610157298651,0.162288097696992,0.0,Andean Tinamou
58,1.0,0.3734788101507291,0.11107074658950723,0.02556976608688721,0.011614473384804237,0.008168434265895192,0.004536399845268425,0.004723498590665052,0.019813127050040666,0.0,Andean Tinamou
59,0.20816598222651272,0.9740132713808093,1.0,0.3669688574985936,0.13647556095510008,0.1481691417405008,0.04606762326374722,0.35318172923075764,0.7220459636004748,0.0,Andean Tinamou
60,1.0,0.49410461406145556,0.31112395594189307,0.09872417258799543,0.04000805101483369,0.01031986830695573,0.06768066553046055,0.03808332717747866,0.008171084419968649,0.0,Band-tailed Guan
61,0.010423836410047729,0.0,0.043361006006103375,0.08097686605162725,0.24892762656823314,0.11284886240128558,0.28636755065180886,1.0,0.3699413204661728,0.07222349572560718,Band-tailed Guan
62,0.010423836410047729,0.0,0.043361006006103375,0.08097686605162725,0.24892762656823314,0.11284886240128558,0.28636755065180886,1.0,0.3699413204661728,0.07222349572560718,Band-tailed Guan
63,0.010423836410047729,0.0,0.043361006006103375,0.08097686605162725,0.24892762656823314,0.11284886240128558,0.28636755065180886,1.0,0.3699413204661728,0.07222349572560718,Band-tailed Guan
64,0.010423836410047729,0.0,0.043361006006103375,0.08097686605162725,0.24892762656823314,0.11284886240128558,0.28636755065180886,1.0,0.3699413204661728,0.07222349572560718,Band-tailed Guan
65,0.007609452027745304,0.36931076148632735,1.0,0.5158578598700106,0.16101029191418778,0.07125826277854132,0.17219720942216812,0.1862215659057905,0.1579955305135695,0.0,Band-tailed Guan
66,0.016467258731660803,0.22481996841753255,1.0,0.8484274898299763,0.4429178463505316,0.3820130043080542,0.18918867596298336,0.14789308598099102,0.030632144379227535,0.0,Band-tailed Guan
67,0.01057781351961988,0.2955225853798104,1.0,0.6533807807114309,0.3419244687931201,0.11619833783405958,0.19549374504846043,0.5707669401855336,0.07237530902227055,0.0,Band-tailed Guan
68,0.0,0.28417405466809925,0.9358417916567294,0.8720618539153431,0.6941722468356573,0.37047845661815665,0.9851947076772988,1.0,0.459589008560235,0.000641154199667064,Band-tailed Guan
69,0.0,0.28417405466809925,0.9358417916567294,0.8720618539153431,0.6941722468356573,0.37047845661815665,0.9851947076772988,1.0,0.459589008560235,0.000641154199667064,Band-tailed Guan
70,0.8539431437492443,0.5094996822724583,0.18864812747391865,0.011020038399881835,0.0,0.05871004099274488,0.45038299913994734,1.0,0.29422877665713504,0.1163053539388406,Band-tailed Guan
71,0.24398576655676607,0.13656577079268284,0.05005886085077858,0.012505145473927167,0.02643863027833237,0.08001665100815711,1.0,0.2534333433644886,0.0649506523937054,0.0,Band-tailed Guan
72,0.49516874745121187,0.29284529313704133,0.10830465066571898,0.02827242279201785,0.056804984892911844,0.2022596098459154,1.0,0.2359706793172709,0.04779376582641547,0.0,Band-tailed Guan
73,0.6026929364978254,0.364317595048152,0.03990605338055031,0.045249966840638645,0.04859239529408037,0.0,0.5904523751343416,1.0,0.5216909000456039,0.15427387437562048,Band-tailed Guan
74,0.02278995492544412,0.0,0.010833096771616306,0.15231181110284703,0.16561633633535874,0.08014944094849394,1.0,0.7973468177806781,0.5153317274475715,0.11774940495384333,Band-tailed Guan
75,1.0,0.6634865828470905,0.27635286996888514,0.04929254275993666,0.0073103606915027415,0.0,0.7535477395291333,0.5479446892426308,0.32435942595863015,0.011238927133127337,Band-tailed Guan
76,1.0,0.6634865828470905,0.27635286996888514,0.04929254275993666,0.0073103606915027415,0.0,0.7535477395291333,0.5479446892426308,0.32435942595863015,0.011238927133127337,Band-tailed Guan
77,0.6783911601270385,1.0,0.6232574280822778,0.1007025416153985,0.022980756554779342,0.022490750653579247,0.2482876708724089,0.7094353558159882,0.1497038373954168,0.0,Band-tailed Guan
78,0.0,0.003253538339710129,0.011287694080843064,0.017933873216260904,0.024395649903285598,0.03531900409962035,0.6568307787743303,1.0,0.2588345855971736,0.07547586497783025,Band-tailed Guan
79,0.03267091382801337,0.2833405326614007,0.5642501561075534,0.45957308762518845,0.0974741544610763,0.12292651121866145,1.0,0.431736542633733,0.0,0.10242080329093013,Band-tailed Guan
80,0.32634876722901307,1.0,0.44857201034735616,0.2032341146068319,0.08781199652346508,0.2896874406456412,0.2875396217184852,0.4471417011301046,0.08097761052594647,0.0,Band-tailed Guan
81,0.028670180453390908,0.3167022878420912,1.0,0.45498452428187086,0.2097454286130772,0.1299917682062189,0.11175600094475631,0.18452583812371307,0.02331149207213032,0.0,Band-tailed Guan
82,0.02391452995197625,0.29049713981671277,1.0,0.47057274551191103,0.16456432835070264,0.09996541779140275,0.1807333418175849,0.43019641516445895,0.03972822516694071,0.0,Band-tailed Guan
83,0.008877659230304808,0.0,0.05244370560804254,0.018210663486628458,0.05602305742576375,0.17877876854952512,0.8612136534627416,1.0,0.4793766281066916,0.13749808998465526,Band-tailed Guan
84,1.0,0.6911834987529748,0.30414902178259917,0.08554712859922886,0.07532834576505694,0.19716500698329323,0.28335294832753355,0.20707536267929558,0.15731401294456468,0.0,Band-tailed Guan
85,0.5894899032138016,1.0,0.27854299803901,0.035633830249564784,0.0,0.014858100553496666,0.25108122099847,0.17582558407129542,0.008065532832565078,0.005966618778828365,Band-tailed Guan
86,0.4287043863897881,1.0,0.423564805733501,0.0955142664354109,0.06757466246429535,0.04466543409580119,0.09880051048869418,0.041047586972838675,0.0,0.0018894393646462708,Band-tailed Guan
87,1.0,0.6172108663184139,0.22386197641378547,0.0,0.013853687877274388,0.16681718005168508,0.19382446703626804,0.22232877883239058,0.178341787888462,0.12130230075324039,Band-tailed Guan
88,1.0,0.6172108663184139,0.22386197641378547,0.0,0.013853687877274388,0.16681718005168508,0.19382446703626804,0.22232877883239058,0.178341787888462,0.12130230075324039,Band-tailed Guan
89,1.0,0.6172108663184139,0.22386197641378547,0.0,0.013853687877274388,0.16681718005168508,0.19382446703626804,0.22232877883239058,0.178341787888462,0.12130230075324039,Band-tailed Guan
90,0.0,0.0011636710173436684,0.060075263597728606,0.07215251356868624,0.07429461813799063,0.09336390038642522,0.18244897085514397,1.0,0.02604638907031158,0.015558037515778231,Bartletts Tinamou
91,0.0,0.0011636710173436684,0.060075263597728606,0.07215251356868624,0.07429461813799063,0.09336390038642522,0.18244897085514397,1.0,0.02604638907031158,0.015558037515778231,Bartletts Tinamou
92,0.0,0.0011636710173436684,0.060075263597728606,0.07215251356868624,0.07429461813799063,0.09336390038642522,0.18244897085514397,1.0,0.02604638907031158,0.015558037515778231,Bartletts Tinamou
93,0.6087540210562692,1.0,0.31437982447139595,0.20390596265284258,0.2806606379951458,0.18378776610143924,0.09871120416299677,0.46142025868808656,0.02209692181835616,0.0,Bartletts Tinamou
94,0.2917723244704264,0.22248615096620827,0.03336413484126642,0.03718144291596546,0.16261252803722143,0.083997126652723,0.05873452443819182,1.0,0.017316421517924317,0.0,Bartletts Tinamou
95,0.5800059393517291,1.0,0.3476552072672105,0.09556520748337596,0.009318199153064931,0.0018686800961160027,0.0,0.08266220901223117,0.010403823394088567,0.0475798112352798,Bartletts Tinamou
96,1.0,0.5814490854504908,0.22053767877408445,0.0926575651085278,0.025930975042268104,0.0,0.03259457442921867,0.5886732284088589,0.2181789653601884,0.13796923334723765,Bartletts Tinamou
97,1.0,0.4267273247065545,0.0933857627850061,0.02714814548439148,0.015095858140700812,0.011432462297266289,0.0042359365900665755,0.03829079723162335,0.0,0.00260612992364024,Bartletts Tinamou
98,0.07733930763289372,0.045579046398849764,0.00540229519893647,0.00026364861449216576,0.0,0.002227405033948183,0.013499484441096292,1.0,0.01653043632844656,0.0010374868328359816,Bartletts Tinamou
99,0.15110545893774627,0.08199653100013773,0.00994155702869479,0.0033252426869090574,0.0005828451517141271,0.005753223542286062,0.05996462896117885,1.0,0.013889347484755095,0.0,Bartletts Tinamou
100,0.76800525468543,1.0,0.49587971216634164,0.23749436670722412,0.10596764797383076,0.07772342985655518,0.0,0.9548066133667125,0.26303751295130356,0.12000785443351328,Bartletts Tinamou
101,0.19752187327542803,0.4871684685228876,0.39545094616763315,0.10829859597860607,0.04179195274170242,0.03612545319691258,0.02530303968495258,1.0,0.059329259743270385,0.0,Bartletts Tinamou
102,0.15611517698904806,0.6085883620205063,1.0,0.42460790918064917,0.10093385575063889,0.07279248090190593,0.0633182039398049,0.4864520334182968,0.040912208404220114,0.0,Bartletts Tinamou
103,0.15611517698904806,0.6085883620205063,1.0,0.42460790918064917,0.10093385575063889,0.07279248090190593,0.0633182039398049,0.4864520334182968,0.040912208404220114,0.0,Bartletts Tinamou
104,0.09277042741068722,0.07708118785628126,0.24235411059875184,0.08265448310537847,0.036044339060072345,0.009205126131319604,0.39715891929007463,1.0,0.14290047261774178,0.0,Bartletts Tinamou
105,0.1249422065110161,0.0910620459835035,0.520588514938645,0.16779688223907302,0.11714595104177389,0.8322825912320986,0.7201756071487032,1.0,0.32065589815389683,0.0,Bartletts Tinamou
106,0.1249422065110161,0.0910620459835035,0.520588514938645,0.16779688223907302,0.11714595104177389,0.8322825912320986,0.7201756071487032,1.0,0.32065589815389683,0.0,Bartletts Tinamou
107,0.1249422065110161,0.0910620459835035,0.520588514938645,0.16779688223907302,0.11714595104177389,0.8322825912320986,0.7201756071487032,1.0,0.32065589815389683,0.0,Bartletts Tinamou
108,0.1249422065110161,0.0910620459835035,0.520588514938645,0.16779688223907302,0.11714595104177389,0.8322825912320986,0.7201756071487032,1.0,0.32065589815389683,0.0,Bartletts Tinamou
109,0.0,0.04877151981543711,0.14451713481801037,0.1776887959097798,0.27882751777162285,0.3512988938280225,0.2584425828974791,1.0,0.029682221181370885,0.10608492231073074,Bartletts Tinamou
110,0.016015613601846654,0.007383451077668879,0.00858269500364137,0.0,0.0017023466626659295,0.013027730748719067,0.39507063370073625,1.0,0.2310048130211966,0.01651687208696008,Bartletts Tinamou
111,0.0,0.0001376102478377778,0.0001834563840331319,9.702123433053884e-05,0.00016783475534863458,0.004061435468179373,0.08705391402513799,1.0,0.10651106809729931,0.01832913978420084,Bartletts Tinamou
112,0.1307046229409863,0.17430290553043704,0.12664234515166106,0.11559730117904378,0.16102200088612273,0.34688233533237595,0.6701317373354178,1.0,0.21088384838115548,0.0,Bartletts Tinamou
113,0.1307046229409863,0.17430290553043704,0.12664234515166106,0.11559730117904378,0.16102200088612273,0.34688233533237595,0.6701317373354178,1.0,0.21088384838115548,0.0,Bartletts Tinamou
114,1.0,0.6809889798427892,0.24816575302704105,0.13284704921961796,0.06216925308797096,0.015020893973552442,0.0,0.061398277065386586,0.37674672736259224,0.30666416440745436,Bartletts Tinamou
115,0.0,4.0807956959063245e-05,5.488951121437549e-05,0.004084748383266611,0.07753075066936431,0.31844792635343744,0.21067673057107938,1.0,0.38182246518197777,0.11892026678032463,Bartletts Tinamou
116,0.0,0.005705119643477057,0.086382261966129,0.1574425340737282,0.1736210521483884,0.21040374989952912,0.28081520863564186,1.0,0.12423355987020587,0.08739736488820798,Bartletts Tinamou
117,1.0,0.5363908681489863,0.08965598237310682,0.021207380116216583,0.011793341379093939,0.015751339205407913,0.010210886302048318,0.03759134290608175,0.007001786696816905,0.0,Bartletts Tinamou
118,0.0,0.0006192194328164006,0.004117623974229939,0.01836617725929337,0.07336558917622374,0.3060082358044147,0.6557678781365414,1.0,0.21293518897910713,0.0633162236837147,Bartletts Tinamou
119,0.0,0.000391026511991582,0.003351354145249487,0.026926326803457065,0.09066234329512625,0.18002109861872587,0.12000821356312835,1.0,0.17847703434418227,0.055774116129384224,Bartletts Tinamou
120,0.007220555141172157,0.03245416551087449,0.0408327975078973,0.030002902520242822,0.10913719053340351,0.2802414114046915,1.0,0.5402867559208915,0.017205282327785874,0.0,Black-capped Tinamou
121,0.007220555141172157,0.03245416551087449,0.0408327975078973,0.030002902520242822,0.10913719053340351,0.2802414114046915,1.0,0.5402867559208915,0.017205282327785874,0.0,Black-capped Tinamou
122,0.007220555141172157,0.03245416551087449,0.0408327975078973,0.030002902520242822,0.10913719053340351,0.2802414114046915,1.0,0.5402867559208915,0.017205282327785874,0.0,Black-capped Tinamou
123,0.007220555141172157,0.03245416551087449,0.0408327975078973,0.030002902520242822,0.10913719053340351,0.2802414114046915,1.0,0.5402867559208915,0.017205282327785874,0.0,Black-capped Tinamou
124,0.005628087638437768,0.005006792673051162,0.009312804085997725,0.0,0.01415387558637634,0.1928253942616626,1.0,0.3006204747366302,0.109649283029998,0.016619135542238476,Black-capped Tinamou
125,0.005628087638437768,0.005006792673051162,0.009312804085997725,0.0,0.01415387558637634,0.1928253942616626,1.0,0.3006204747366302,0.109649283029998,0.016619135542238476,Black-capped Tinamou
126,1.0,0.6794531924549435,0.08024920111363386,0.01088479332284714,0.005669427134730006,0.006777469886853877,0.9590933006053641,0.3398048907868827,0.013764136402672869,0.0,Black-capped Tinamou
127,1.0,0.5793030347105803,0.08194958589045036,0.018799867672333426,0.013299630544610566,0.03743387494781658,0.11189311316461366,0.0,0.015240936196399107,0.04047958759113342,Black-capped Tinamou
128,0.0,0.0001965123568001644,0.0029936500838052063,0.009896196070832771,0.03382650104489366,0.03649889072029402,1.0,0.20272628556417346,0.12335500571444823,0.13286983866243351,Black-capped Tinamou
129,0.0,0.00010126749251925753,0.004493970953383284,0.030891390005564245,0.11212482573272589,0.16466060251635192,1.0,0.5284440909608626,0.23873168431177294,0.1881105283867311,Black-capped Tinamou
130,0.0,0.00010126749251925753,0.004493970953383284,0.030891390005564245,0.11212482573272589,0.16466060251635192,1.0,0.5284440909608626,0.23873168431177294,0.1881105283867311,Black-capped Tinamou
131,1.0,0.34940725328121264,0.13530531432773243,0.01853159759392559,0.002598439718510599,0.0,0.018486600414469815,0.00440553372080309,0.002788320146977093,0.00016202490710587902,Black-capped Tinamou
132,0.02909928584791446,0.348125942347448,0.7128978490145641,1.0,0.39836151835420486,0.13431061666173286,0.5934358625698241,0.619354280493739,0.16764058782844288,0.0,Black-capped Tinamou
133,0.194567873512004,0.16652367993408687,0.04301903492561805,0.008173353058266391,0.08877731615341546,0.05094899623744105,1.0,0.4393855213575476,0.1462486254096791,0.0,Black-capped Tinamou
134,0.0,0.0009984178642952308,0.010708370142089623,0.031375902163227685,0.0733610818377722,0.2033205684068611,1.0,0.30906344512734724,0.017065818076898567,0.0029520332195721354,Black-capped Tinamou
135,0.0,0.0004389248823164512,0.012542088270069245,0.028240986419906022,0.0515588027915113,0.0788026629781703,0.9918747886609806,1.0,0.08628195979800374,0.02001671564728032,Black-capped Tinamou
136,0.0,0.0006548861361116053,0.015475237097326415,0.03932760482147481,0.08147437593907908,0.11345329670504684,1.0,0.8720728793891112,0.17448727409270914,0.02043787786142396,Black-capped Tinamou
137,0.0,0.0006548861361116053,0.015475237097326415,0.03932760482147481,0.08147437593907908,0.11345329670504684,1.0,0.8720728793891112,0.17448727409270914,0.02043787786142396,Black-capped Tinamou
138,0.0,0.0006548861361116053,0.015475237097326415,0.03932760482147481,0.08147437593907908,0.11345329670504684,1.0,0.8720728793891112,0.17448727409270914,0.02043787786142396,Black-capped Tinamou
139,0.02545932547659949,0.025551364177735816,0.012661198533312995,0.0,0.013955250810026104,0.20940193618078423,1.0,0.371106023319065,0.05477028319610627,0.009758566278885416,Black-capped Tinamou
140,0.3671438468073642,0.6487783729137654,0.14637112131742475,0.012748914285898883,0.0,0.06436447166894721,1.0,0.5141850650646774,0.07543444271851003,0.057046509906494264,Black-capped Tinamou
141,0.3671438468073642,0.6487783729137654,0.14637112131742475,0.012748914285898883,0.0,0.06436447166894721,1.0,0.5141850650646774,0.07543444271851003,0.057046509906494264,Black-capped Tinamou
142,0.3671438468073642,0.6487783729137654,0.14637112131742475,0.012748914285898883,0.0,0.06436447166894721,1.0,0.5141850650646774,0.07543444271851003,0.057046509906494264,Black-capped Tinamou
143,0.11698526742005469,0.4819519746020022,1.0,0.22020019761625884,0.0,0.21605309073460918,0.9260970438742591,0.5217458132830817,0.40026052903393494,0.013090932833094666,Black-capped Tinamou
144,0.009033032320884487,0.02699446831344475,0.02231191197282413,0.043508775358865,0.014653846084115836,0.013200857470235857,1.0,0.3937446701549821,0.05864001710664121,0.0,Black-capped Tinamou
145,0.009033032320884487,0.02699446831344475,0.02231191197282413,0.043508775358865,0.014653846084115836,0.013200857470235857,1.0,0.3937446701549821,0.05864001710664121,0.0,Black-capped Tinamou
146,0.03670156028649838,0.01421227498125159,0.005409450738165819,0.0008404499773653884,0.0,0.010328238118135363,1.0,0.3438865574635,0.05637794444569217,0.008303116618740333,Black-capped Tinamou
147,0.0003764117547455925,0.00010483143602594469,0.0,0.00028194406899304826,0.0018070335764263901,0.05356266764047562,1.0,0.3542002379122766,0.03005032844199164,0.005230960605316484,Black-capped Tinamou
148,0.0003764117547455925,0.00010483143602594469,0.0,0.00028194406899304826,0.0018070335764263901,0.05356266764047562,1.0,0.3542002379122766,0.03005032844199164,0.005230960605316484,Black-capped Tinamou
149,0.0003764117547455925,0.00010483143602594469,0.0,0.00028194406899304826,0.0018070335764263901,0.05356266764047562,1.0,0.3542002379122766,0.03005032844199164,0.005230960605316484,Black-capped Tinamou
